Time,Solar altitude,Solar azimute,Between angle,Temperature,Ground temperature,Insolation,Insolation to wall(W/m2),Wind velocity(m/s),h_c
2023-4-1 0:39:20,-48.498455049472824,178.79129282841234,178.79129282841234,12.88,8.68,,0.0,0.0,10.79
2023-4-1 0:39:30,-48.498455049472824,178.79129282841234,178.79129282841234,12.87,8.67,,0.0,0.0,10.79
2023-4-1 0:39:40,-48.498455049472824,178.79129282841234,178.79129282841234,12.87,8.67,,0.0,0.0,10.79
2023-4-1 0:39:50,-48.498455049472824,178.79129282841234,178.79129282841234,12.87,8.67,,0.0,0.0,10.79
2023-4-1 0:40:0,-48.49361871441883,178.4150293259608,178.4150293259608,12.87,8.67,,0.0,0.0,10.79
2023-4-1 0:40:10,-48.49361871441883,178.4150293259608,178.4150293259608,12.86,8.66,,0.0,0.0,10.79
2023-4-1 0:40:20,-48.49361871441883,178.4150293259608,178.4150293259608,12.86,8.66,,0.0,0.0,10.79
2023-4-1 0:40:30,-48.49361871441883,178.4150293259608,178.4150293259608,12.86,8.66,,0.0,0.0,10.79
2023-4-1 0:40:40,-48.49361871441883,178.4150293259608,178.4150293259608,12.86,8.66,,0.0,0.0,10.79
2023-4-1 0:40:50,-48.49361871441883,178.4150293259608,178.4150293259608,12.86,8.66,,0.0,0.0,10.79
2023-4-1 0:41:0,-48.48748014324543,178.03884978966764,178.03884978966764,12.85,8.65,,0.0,0.0,10.79
2023-4-1 0:41:10,-48.48748014324543,178.03884978966764,178.03884978966764,12.85,8.65,,0.0,0.0,10.79
2023-4-1 0:41:20,-48.48748014324543,178.03884978966764,178.03884978966764,12.85,8.65,,0.0,0.0,10.79
2023-4-1 0:41:30,-48.48748014324543,178.03884978966764,178.03884978966764,12.85,8.65,,0.0,0.0,10.79
2023-4-1 0:41:40,-48.48748014324543,178.03884978966764,178.03884978966764,12.84,8.64,,0.0,0.0,10.79
2023-4-1 0:41:50,-48.48748014324543,178.03884978966764,178.03884978966764,12.84,8.64,,0.0,0.0,10.79
2023-4-1 0:42:0,-48.480039925561336,177.66277409389545,177.66277409389545,12.84,8.64,,0.0,0.0,10.79
2023-4-1 0:42:10,-48.480039925561336,177.66277409389545,177.66277409389545,12.84,8.64,,0.0,0.0,10.79
2023-4-1 0:42:20,-48.480039925561336,177.66277409389545,177.66277409389545,12.84,8.64,,0.0,0.0,10.79
2023-4-1 0:42:30,-48.480039925561336,177.66277409389545,177.66277409389545,12.83,8.63,,0.0,0.0,10.79
2023-4-1 0:42:40,-48.480039925561336,177.66277409389545,177.66277409389545,12.83,8.63,,0.0,0.0,10.79
2023-4-1 0:42:50,-48.480039925561336,177.66277409389545,177.66277409389545,12.83,8.63,,0.0,0.0,10.79
2023-4-1 0:43:0,-48.471298775534414,177.2868220730078,177.2868220730078,12.83,8.63,,0.0,0.0,10.79
2023-4-1 0:43:10,-48.471298775534414,177.2868220730078,177.2868220730078,12.82,8.62,,0.0,0.0,10.79
2023-4-1 0:43:20,-48.471298775534414,177.2868220730078,177.2868220730078,12.82,8.62,,0.0,0.0,10.79
2023-4-1 0:43:30,-48.471298775534414,177.2868220730078,177.2868220730078,12.82,8.62,,0.0,0.0,10.79
2023-4-1 0:43:40,-48.471298775534414,177.2868220730078,177.2868220730078,12.82,8.62,,0.0,0.0,10.79
2023-4-1 0:43:50,-48.471298775534414,177.2868220730078,177.2868220730078,12.82,8.62,,0.0,0.0,10.79
2023-4-1 0:44:0,-48.46125753155717,176.9110135137867,176.9110135137867,12.81,8.61,,0.0,0.0,10.79
2023-4-1 0:44:10,-48.46125753155717,176.9110135137867,176.9110135137867,12.81,8.61,,0.0,0.0,10.79
2023-4-1 0:44:20,-48.46125753155717,176.9110135137867,176.9110135137867,12.81,8.61,,0.0,0.0,10.79
2023-4-1 0:44:30,-48.46125753155717,176.9110135137867,176.9110135137867,12.81,8.61,,0.0,0.0,10.79
2023-4-1 0:44:40,-48.46125753155717,176.9110135137867,176.9110135137867,12.8,8.6,,0.0,0.0,10.79
2023-4-1 0:44:50,-48.46125753155717,176.9110135137867,176.9110135137867,12.8,8.6,,0.0,0.0,10.79
2023-4-1 0:45:0,-48.449917155854415,176.53536814788453,176.53536814788453,12.8,8.6,,0.0,0.0,10.79
2023-4-1 0:45:10,-48.449917155854415,176.53536814788453,176.53536814788453,12.8,8.6,,0.0,0.0,10.79
2023-4-1 0:45:20,-48.449917155854415,176.53536814788453,176.53536814788453,12.8,8.6,,0.0,0.0,10.79
2023-4-1 0:45:30,-48.449917155854415,176.53536814788453,176.53536814788453,12.79,8.59,,0.0,0.0,10.79
2023-4-1 0:45:40,-48.449917155854415,176.53536814788453,176.53536814788453,12.79,8.59,,0.0,0.0,10.79
2023-4-1 0:45:50,-48.449917155854415,176.53536814788453,176.53536814788453,12.79,8.59,,0.0,0.0,10.79
2023-4-1 0:46:0,-48.43727873403374,176.15990564433505,176.15990564433505,12.79,8.59,,0.0,0.0,10.79
2023-4-1 0:46:10,-48.43727873403374,176.15990564433505,176.15990564433505,12.78,8.58,,0.0,0.0,10.79
2023-4-1 0:46:20,-48.43727873403374,176.15990564433505,176.15990564433505,12.78,8.58,,0.0,0.0,10.79
2023-4-1 0:46:30,-48.43727873403374,176.15990564433505,176.15990564433505,12.78,8.58,,0.0,0.0,10.79
2023-4-1 0:46:40,-48.43727873403374,176.15990564433505,176.15990564433505,12.78,8.58,,0.0,0.0,10.79
2023-4-1 0:46:50,-48.43727873403374,176.15990564433505,176.15990564433505,12.78,8.58,,0.0,0.0,10.79
2023-4-1 0:47:0,-48.42334347457924,175.78464560211782,175.78464560211782,12.77,8.57,,0.0,0.0,10.79
2023-4-1 0:47:10,-48.42334347457924,175.78464560211782,175.78464560211782,12.77,8.57,,0.0,0.0,10.79
2023-4-1 0:47:20,-48.42334347457924,175.78464560211782,175.78464560211782,12.77,8.57,,0.0,0.0,10.79
2023-4-1 0:47:30,-48.42334347457924,175.78464560211782,175.78464560211782,12.77,8.57,,0.0,0.0,10.79
2023-4-1 0:47:40,-48.42334347457924,175.78464560211782,175.78464560211782,12.76,8.56,,0.0,0.0,10.79
2023-4-1 0:47:50,-48.42334347457924,175.78464560211782,175.78464560211782,12.76,8.56,,0.0,0.0,10.79
2023-4-1 0:48:0,-48.40811270828892,175.40960754278942,175.40960754278942,12.76,8.56,,0.0,0.0,10.79
2023-4-1 0:48:10,-48.40811270828892,175.40960754278942,175.40960754278942,12.76,8.56,,0.0,0.0,10.79
2023-4-1 0:48:20,-48.40811270828892,175.40960754278942,175.40960754278942,12.76,8.56,,0.0,0.0,10.79
2023-4-1 0:48:30,-48.40811270828892,175.40960754278942,175.40960754278942,12.75,8.55,,0.0,0.0,10.79
2023-4-1 0:48:40,-48.40811270828892,175.40960754278942,175.40960754278942,12.75,8.55,,0.0,0.0,10.79
2023-4-1 0:48:50,-48.40811270828892,175.40960754278942,175.40960754278942,12.75,8.55,,0.0,0.0,10.79
2023-4-1 0:49:0,-48.391587887656726,175.03481090319062,175.03481090319062,12.75,8.55,,0.0,0.0,10.79
2023-4-1 0:49:10,-48.391587887656726,175.03481090319062,175.03481090319062,12.74,8.54,,0.0,0.0,10.79
2023-4-1 0:49:20,-48.391587887656726,175.03481090319062,175.03481090319062,12.74,8.54,,0.0,0.0,10.79
2023-4-1 0:49:30,-48.391587887656726,175.03481090319062,175.03481090319062,12.74,8.54,,0.0,0.0,10.79
2023-4-1 0:49:40,-48.391587887656726,175.03481090319062,175.03481090319062,12.74,8.54,,0.0,0.0,10.79
2023-4-1 0:49:50,-48.391587887656726,175.03481090319062,175.03481090319062,12.74,8.54,,0.0,0.0,10.79
2023-4-1 0:50:0,-48.37377058619941,174.6602750282262,174.6602750282262,12.73,8.53,,0.0,0.0,10.79
2023-4-1 0:50:10,-48.37377058619941,174.6602750282262,174.6602750282262,12.73,8.53,,0.0,0.0,10.79
2023-4-1 0:50:20,-48.37377058619941,174.6602750282262,174.6602750282262,12.73,8.53,,0.0,0.0,10.79
2023-4-1 0:50:30,-48.37377058619941,174.6602750282262,174.6602750282262,12.73,8.53,,0.0,0.0,10.79
2023-4-1 0:50:40,-48.37377058619941,174.6602750282262,174.6602750282262,12.72,8.52,,0.0,0.0,10.79
2023-4-1 0:50:50,-48.37377058619941,174.6602750282262,174.6602750282262,12.72,8.52,,0.0,0.0,10.79
2023-4-1 0:51:0,-48.35466249772929,174.28601916373222,174.28601916373222,12.72,8.52,,0.0,0.0,10.79
2023-4-1 0:51:10,-48.35466249772929,174.28601916373222,174.28601916373222,12.72,8.52,,0.0,0.0,10.79
2023-4-1 0:51:20,-48.35466249772929,174.28601916373222,174.28601916373222,12.72,8.52,,0.0,0.0,10.79
2023-4-1 0:51:30,-48.35466249772929,174.28601916373222,174.28601916373222,12.71,8.51,,0.0,0.0,10.79
2023-4-1 0:51:40,-48.35466249772929,174.28601916373222,174.28601916373222,12.71,8.51,,0.0,0.0,10.79
2023-4-1 0:51:50,-48.35466249772929,174.28601916373222,174.28601916373222,12.71,8.51,,0.0,0.0,10.79
2023-4-1 0:52:0,-48.33426543557362,173.91206244943797,173.91206244943797,12.71,8.51,,0.0,0.0,10.79
2023-4-1 0:52:10,-48.33426543557362,173.91206244943797,173.91206244943797,12.7,8.5,,0.0,0.0,10.79
2023-4-1 0:52:20,-48.33426543557362,173.91206244943797,173.91206244943797,12.7,8.5,,0.0,0.0,10.79
2023-4-1 0:52:30,-48.33426543557362,173.91206244943797,173.91206244943797,12.7,8.5,,0.0,0.0,10.79
2023-4-1 0:52:40,-48.33426543557362,173.91206244943797,173.91206244943797,12.7,8.5,,0.0,0.0,10.79
2023-4-1 0:52:50,-48.33426543557362,173.91206244943797,173.91206244943797,12.7,8.5,,0.0,0.0,10.79
2023-4-1 0:53:0,-48.31258133174144,173.5384239120214,173.5384239120214,12.69,8.49,,0.0,0.0,10.79
2023-4-1 0:53:10,-48.31258133174144,173.5384239120214,173.5384239120214,12.69,8.49,,0.0,0.0,10.79
2023-4-1 0:53:20,-48.31258133174144,173.5384239120214,173.5384239120214,12.69,8.49,,0.0,0.0,10.79
2023-4-1 0:53:30,-48.31258133174144,173.5384239120214,173.5384239120214,12.69,8.49,,0.0,0.0,10.79
2023-4-1 0:53:40,-48.31258133174144,173.5384239120214,173.5384239120214,12.68,8.48,,0.0,0.0,10.79
2023-4-1 0:53:50,-48.31258133174144,173.5384239120214,173.5384239120214,12.68,8.48,,0.0,0.0,10.79
2023-4-1 0:54:0,-48.28961223603853,173.16512245826902,173.16512245826902,12.68,8.48,,0.0,0.0,10.79
2023-4-1 0:54:10,-48.28961223603853,173.16512245826902,173.16512245826902,12.68,8.48,,0.0,0.0,10.79
2023-4-1 0:54:20,-48.28961223603853,173.16512245826902,173.16512245826902,12.68,8.48,,0.0,0.0,10.79
2023-4-1 0:54:30,-48.28961223603853,173.16512245826902,173.16512245826902,12.67,8.47,,0.0,0.0,10.79
2023-4-1 0:54:40,-48.28961223603853,173.16512245826902,173.16512245826902,12.67,8.47,,0.0,0.0,10.79
2023-4-1 0:54:50,-48.28961223603853,173.16512245826902,173.16512245826902,12.67,8.47,,0.0,0.0,10.79
2023-4-1 0:55:0,-48.26536031513188,172.79217686834642,172.79217686834642,12.67,8.47,,0.0,0.0,10.79
2023-4-1 0:55:10,-48.26536031513188,172.79217686834642,172.79217686834642,12.66,8.46,,0.0,0.0,10.79
2023-4-1 0:55:20,-48.26536031513188,172.79217686834642,172.79217686834642,12.66,8.46,,0.0,0.0,10.79
2023-4-1 0:55:30,-48.26536031513188,172.79217686834642,172.79217686834642,12.66,8.46,,0.0,0.0,10.79
2023-4-1 0:55:40,-48.26536031513188,172.79217686834642,172.79217686834642,12.66,8.46,,0.0,0.0,10.79
2023-4-1 0:55:50,-48.26536031513188,172.79217686834642,172.79217686834642,12.66,8.46,,0.0,0.0,10.79
2023-4-1 0:56:0,-48.23982785156418,172.4196057891813,172.4196057891813,12.65,8.45,,0.0,0.0,10.79
2023-4-1 0:56:10,-48.23982785156418,172.4196057891813,172.4196057891813,12.65,8.45,,0.0,0.0,10.79
2023-4-1 0:56:20,-48.23982785156418,172.4196057891813,172.4196057891813,12.65,8.45,,0.0,0.0,10.79
2023-4-1 0:56:30,-48.23982785156418,172.4196057891813,172.4196057891813,12.65,8.45,,0.0,0.0,10.79
2023-4-1 0:56:40,-48.23982785156418,172.4196057891813,172.4196057891813,12.64,8.44,,0.0,0.0,10.79
2023-4-1 0:56:50,-48.23982785156418,172.4196057891813,172.4196057891813,12.64,8.44,,0.0,0.0,10.79
2023-4-1 0:57:0,-48.21301724271979,172.04742772797024,172.04742772797024,12.64,8.44,,0.0,0.0,10.79
2023-4-1 0:57:10,-48.21301724271979,172.04742772797024,172.04742772797024,12.64,8.44,,0.0,0.0,10.79
2023-4-1 0:57:20,-48.21301724271979,172.04742772797024,172.04742772797024,12.64,8.44,,0.0,0.0,10.79
2023-4-1 0:57:30,-48.21301724271979,172.04742772797024,172.04742772797024,12.63,8.43,,0.0,0.0,10.79
2023-4-1 0:57:40,-48.21301724271979,172.04742772797024,172.04742772797024,12.63,8.43,,0.0,0.0,10.79
2023-4-1 0:57:50,-48.21301724271979,172.04742772797024,172.04742772797024,12.63,8.43,,0.0,0.0,10.79
2023-4-1 0:58:0,-48.18493099974298,171.6756610458079,171.6756610458079,12.63,8.43,,0.0,0.0,10.79
2023-4-1 0:58:10,-48.18493099974298,171.6756610458079,171.6756610458079,12.62,8.42,,0.0,0.0,10.79
2023-4-1 0:58:20,-48.18493099974298,171.6756610458079,171.6756610458079,12.62,8.42,,0.0,0.0,10.79
2023-4-1 0:58:30,-48.18493099974298,171.6756610458079,171.6756610458079,12.62,8.42,,0.0,0.0,10.79
2023-4-1 0:58:40,-48.18493099974298,171.6756610458079,171.6756610458079,12.62,8.42,,0.0,0.0,10.79
2023-4-1 0:58:50,-48.18493099974298,171.6756610458079,171.6756610458079,12.62,8.42,,0.0,0.0,10.79
2023-4-1 0:59:0,-48.15557174640958,171.30432395144715,171.30432395144715,12.61,8.41,,0.0,0.0,10.79
2023-4-1 0:59:10,-48.15557174640958,171.30432395144715,171.30432395144715,12.61,8.41,,0.0,0.0,10.79
2023-4-1 0:59:20,-48.15557174640958,171.30432395144715,171.30432395144715,12.61,8.41,,0.0,0.0,10.79
2023-4-1 0:59:30,-48.15557174640958,171.30432395144715,171.30432395144715,12.61,8.41,,0.0,0.0,10.79
2023-4-1 0:59:40,-48.15557174640958,171.30432395144715,171.30432395144715,12.6,8.4,,0.0,0.0,10.79
2023-4-1 0:59:50,-48.15557174640958,171.30432395144715,171.30432395144715,12.6,8.4,,0.0,0.0,10.79
2023-4-1 1:0:0,-48.12494221795349,170.93343449519642,170.93343449519642,12.6,8.4,,0.0,0.0,10.79
2023-4-1 1:0:10,-48.12494221795349,170.93343449519642,170.93343449519642,12.6,8.4,,0.0,0.0,10.79
2023-4-1 1:0:20,-48.12494221795349,170.93343449519642,170.93343449519642,12.59,8.4,,0.0,0.0,10.79
2023-4-1 1:0:30,-48.12494221795349,170.93343449519642,170.93343449519642,12.59,8.39,,0.0,0.0,10.79
2023-4-1 1:0:40,-48.12494221795349,170.93343449519642,170.93343449519642,12.59,8.39,,0.0,0.0,10.79
2023-4-1 1:0:50,-48.12494221795349,170.93343449519642,170.93343449519642,12.59,8.39,,0.0,0.0,10.79
2023-4-1 1:1:0,-48.09304525984902,170.5630105629557,170.5630105629557,12.58,8.39,,0.0,0.0,10.79
2023-4-1 1:1:10,-48.09304525984902,170.5630105629557,170.5630105629557,12.58,8.39,,0.0,0.0,10.79
2023-4-1 1:1:20,-48.09304525984902,170.5630105629557,170.5630105629557,12.58,8.39,,0.0,0.0,10.79
2023-4-1 1:1:30,-48.09304525984902,170.5630105629557,170.5630105629557,12.57,8.38,,0.0,0.0,10.79
2023-4-1 1:1:40,-48.09304525984902,170.5630105629557,170.5630105629557,12.57,8.38,,0.0,0.0,10.79
2023-4-1 1:1:50,-48.09304525984902,170.5630105629557,170.5630105629557,12.57,8.38,,0.0,0.0,10.79
2023-4-1 1:2:0,-48.05988382655012,170.19306987039548,170.19306987039548,12.57,8.38,,0.0,0.0,10.79
2023-4-1 1:2:10,-48.05988382655012,170.19306987039548,170.19306987039548,12.56,8.38,,0.0,0.0,10.79
2023-4-1 1:2:20,-48.05988382655012,170.19306987039548,170.19306987039548,12.56,8.38,,0.0,0.0,10.79
2023-4-1 1:2:30,-48.05988382655012,170.19306987039548,170.19306987039548,12.56,8.38,,0.0,0.0,10.79
2023-4-1 1:2:40,-48.05988382655012,170.19306987039548,170.19306987039548,12.56,8.37,,0.0,0.0,10.79
2023-4-1 1:2:50,-48.05988382655012,170.19306987039548,170.19306987039548,12.55,8.37,,0.0,0.0,10.79
2023-4-1 1:3:0,-48.02546098018835,169.82362995728624,169.82362995728624,12.55,8.37,,0.0,0.0,10.79
2023-4-1 1:3:10,-48.02546098018835,169.82362995728624,169.82362995728624,12.55,8.37,,0.0,0.0,10.79
2023-4-1 1:3:20,-48.02546098018835,169.82362995728624,169.82362995728624,12.54,8.37,,0.0,0.0,10.79
2023-4-1 1:3:30,-48.02546098018835,169.82362995728624,169.82362995728624,12.54,8.37,,0.0,0.0,10.79
2023-4-1 1:3:40,-48.02546098018835,169.82362995728624,169.82362995728624,12.54,8.36,,0.0,0.0,10.79
2023-4-1 1:3:50,-48.02546098018835,169.82362995728624,169.82362995728624,12.54,8.36,,0.0,0.0,10.79
2023-4-1 1:4:0,-47.98977988923033,169.45470818197953,169.45470818197953,12.53,8.36,,0.0,0.0,10.79
2023-4-1 1:4:10,-47.98977988923033,169.45470818197953,169.45470818197953,12.53,8.36,,0.0,0.0,10.79
2023-4-1 1:4:20,-47.98977988923033,169.45470818197953,169.45470818197953,12.53,8.36,,0.0,0.0,10.79
2023-4-1 1:4:30,-47.98977988923033,169.45470818197953,169.45470818197953,12.53,8.36,,0.0,0.0,10.79
2023-4-1 1:4:40,-47.98977988923033,169.45470818197953,169.45470818197953,12.52,8.35,,0.0,0.0,10.79
2023-4-1 1:4:50,-47.98977988923033,169.45470818197953,169.45470818197953,12.52,8.35,,0.0,0.0,10.79
2023-4-1 1:5:0,-47.9528438270963,169.0863217160436,169.0863217160436,12.52,8.35,,0.0,0.0,10.79
2023-4-1 1:5:10,-47.9528438270963,169.0863217160436,169.0863217160436,12.51,8.35,,0.0,0.0,10.79
2023-4-1 1:5:20,-47.9528438270963,169.0863217160436,169.0863217160436,12.51,8.35,,0.0,0.0,10.79
2023-4-1 1:5:30,-47.9528438270963,169.0863217160436,169.0863217160436,12.51,8.35,,0.0,0.0,10.79
2023-4-1 1:5:40,-47.9528438270963,169.0863217160436,169.0863217160436,12.51,8.34,,0.0,0.0,10.79
2023-4-1 1:5:50,-47.9528438270963,169.0863217160436,169.0863217160436,12.5,8.34,,0.0,0.0,10.79
2023-4-1 1:6:0,-47.91465617074115,168.7184875390597,168.7184875390597,12.5,8.34,,0.0,0.0,10.79
2023-4-1 1:6:10,-47.91465617074115,168.7184875390597,168.7184875390597,12.5,8.34,,0.0,0.0,10.79
2023-4-1 1:6:20,-47.91465617074115,168.7184875390597,168.7184875390597,12.49,8.34,,0.0,0.0,10.79
2023-4-1 1:6:30,-47.91465617074115,168.7184875390597,168.7184875390597,12.49,8.34,,0.0,0.0,10.79
2023-4-1 1:6:40,-47.91465617074115,168.7184875390597,168.7184875390597,12.49,8.33,,0.0,0.0,10.79
2023-4-1 1:6:50,-47.91465617074115,168.7184875390597,168.7184875390597,12.49,8.33,,0.0,0.0,10.79
2023-4-1 1:7:0,-47.87522039919914,168.3512224335797,168.3512224335797,12.48,8.33,,0.0,0.0,10.79
2023-4-1 1:7:10,-47.87522039919914,168.3512224335797,168.3512224335797,12.48,8.33,,0.0,0.0,10.79
2023-4-1 1:7:20,-47.87522039919914,168.3512224335797,168.3512224335797,12.48,8.33,,0.0,0.0,10.79
2023-4-1 1:7:30,-47.87522039919914,168.3512224335797,168.3512224335797,12.47,8.33,,0.0,0.0,10.79
2023-4-1 1:7:40,-47.87522039919914,168.3512224335797,168.3512224335797,12.47,8.32,,0.0,0.0,10.79
2023-4-1 1:7:50,-47.87522039919914,168.3512224335797,168.3512224335797,12.47,8.32,,0.0,0.0,10.79
2023-4-1 1:8:0,-47.834540092094045,167.98454298025044,167.98454298025044,12.47,8.32,,0.0,0.0,10.79
2023-4-1 1:8:10,-47.834540092094045,167.98454298025044,167.98454298025044,12.46,8.32,,0.0,0.0,10.79
2023-4-1 1:8:20,-47.834540092094045,167.98454298025044,167.98454298025044,12.46,8.32,,0.0,0.0,10.79
2023-4-1 1:8:30,-47.834540092094045,167.98454298025044,167.98454298025044,12.46,8.31,,0.0,0.0,10.79
2023-4-1 1:8:40,-47.834540092094045,167.98454298025044,167.98454298025044,12.46,8.31,,0.0,0.0,10.79
2023-4-1 1:8:50,-47.834540092094045,167.98454298025044,167.98454298025044,12.45,8.31,,0.0,0.0,10.79
2023-4-1 1:9:0,-47.79261892811584,167.6184655531048,167.6184655531048,12.45,8.31,,0.0,0.0,10.79
2023-4-1 1:9:10,-47.79261892811584,167.6184655531048,167.6184655531048,12.45,8.31,,0.0,0.0,10.79
2023-4-1 1:9:20,-47.79261892811584,167.6184655531048,167.6184655531048,12.44,8.31,,0.0,0.0,10.79
2023-4-1 1:9:30,-47.79261892811584,167.6184655531048,167.6184655531048,12.44,8.3,,0.0,0.0,10.79
2023-4-1 1:9:40,-47.79261892811584,167.6184655531048,167.6184655531048,12.44,8.3,,0.0,0.0,10.79
2023-4-1 1:9:50,-47.79261892811584,167.6184655531048,167.6184655531048,12.44,8.3,,0.0,0.0,10.79
2023-4-1 1:10:0,-47.7494606834655,167.25300631502282,167.25300631502282,12.43,8.3,,0.0,0.0,10.79
2023-4-1 1:10:10,-47.7494606834655,167.25300631502282,167.25300631502282,12.43,8.3,,0.0,0.0,10.79
2023-4-1 1:10:20,-47.7494606834655,167.25300631502282,167.25300631502282,12.43,8.3,,0.0,0.0,10.79
2023-4-1 1:10:30,-47.7494606834655,167.25300631502282,167.25300631502282,12.42,8.29,,0.0,0.0,10.79
2023-4-1 1:10:40,-47.7494606834655,167.25300631502282,167.25300631502282,12.42,8.29,,0.0,0.0,10.79
2023-4-1 1:10:50,-47.7494606834655,167.25300631502282,167.25300631502282,12.42,8.29,,0.0,0.0,10.79
2023-4-1 1:11:0,-47.70506923026952,166.8881812133668,166.8881812133668,12.42,8.29,,0.0,0.0,10.79
2023-4-1 1:11:10,-47.70506923026952,166.8881812133668,166.8881812133668,12.41,8.29,,0.0,0.0,10.79
2023-4-1 1:11:20,-47.70506923026952,166.8881812133668,166.8881812133668,12.41,8.29,,0.0,0.0,10.79
2023-4-1 1:11:30,-47.70506923026952,166.8881812133668,166.8881812133668,12.41,8.29,,0.0,0.0,10.79
2023-4-1 1:11:40,-47.70506923026952,166.8881812133668,166.8881812133668,12.41,8.28,,0.0,0.0,10.79
2023-4-1 1:11:50,-47.70506923026952,166.8881812133668,166.8881812133668,12.4,8.28,,0.0,0.0,10.79
2023-4-1 1:12:0,-47.65944853496544,166.5240059757897,166.5240059757897,12.4,8.28,,0.0,0.0,10.79
2023-4-1 1:12:10,-47.65944853496544,166.5240059757897,166.5240059757897,12.4,8.28,,0.0,0.0,10.79
2023-4-1 1:12:20,-47.65944853496544,166.5240059757897,166.5240059757897,12.39,8.28,,0.0,0.0,10.79
2023-4-1 1:12:30,-47.65944853496544,166.5240059757897,166.5240059757897,12.39,8.28,,0.0,0.0,10.79
2023-4-1 1:12:40,-47.65944853496544,166.5240059757897,166.5240059757897,12.39,8.27,,0.0,0.0,10.79
2023-4-1 1:12:50,-47.65944853496544,166.5240059757897,166.5240059757897,12.39,8.27,,0.0,0.0,10.79
2023-4-1 1:13:0,-47.61260265666001,166.16049610621997,166.16049610621997,12.38,8.27,,0.0,0.0,10.79
2023-4-1 1:13:10,-47.61260265666001,166.16049610621997,166.16049610621997,12.38,8.27,,0.0,0.0,10.79
2023-4-1 1:13:20,-47.61260265666001,166.16049610621997,166.16049610621997,12.38,8.27,,0.0,0.0,10.79
2023-4-1 1:13:30,-47.61260265666001,166.16049610621997,166.16049610621997,12.38,8.27,,0.0,0.0,10.79
2023-4-1 1:13:40,-47.61260265666001,166.16049610621997,166.16049610621997,12.37,8.26,,0.0,0.0,10.79
2023-4-1 1:13:50,-47.61260265666001,166.16049610621997,166.16049610621997,12.37,8.26,,0.0,0.0,10.79
2023-4-1 1:14:0,-47.564535745461356,165.7976668810232,165.7976668810232,12.37,8.26,,0.0,0.0,10.79
2023-4-1 1:14:10,-47.564535745461356,165.7976668810232,165.7976668810232,12.36,8.26,,0.0,0.0,10.79
2023-4-1 1:14:20,-47.564535745461356,165.7976668810232,165.7976668810232,12.36,8.26,,0.0,0.0,10.79
2023-4-1 1:14:30,-47.564535745461356,165.7976668810232,165.7976668810232,12.36,8.26,,0.0,0.0,10.79
2023-4-1 1:14:40,-47.564535745461356,165.7976668810232,165.7976668810232,12.36,8.25,,0.0,0.0,10.79
2023-4-1 1:14:50,-47.564535745461356,165.7976668810232,165.7976668810232,12.35,8.25,,0.0,0.0,10.79
2023-4-1 1:15:0,-47.51525204078692,165.43553334534394,165.43553334534394,12.35,8.25,,0.0,0.0,10.79
2023-4-1 1:15:10,-47.51525204078692,165.43553334534394,165.43553334534394,12.35,8.25,,0.0,0.0,10.79
2023-4-1 1:15:20,-47.51525204078692,165.43553334534394,165.43553334534394,12.34,8.25,,0.0,0.0,10.79
2023-4-1 1:15:30,-47.51525204078692,165.43553334534394,165.43553334534394,12.34,8.25,,0.0,0.0,10.79
